IMS_ID,NPI_ID
IMS_46507004,NPI_39891923
IMS_75340105,NPI_68478686
IMS_43663377,NPI_74968634
IMS_92342108,NPI_92007143
IMS_81983204,NPI_67165444
IMS_23315114,NPI_77440123
IMS_56816730,NPI_71887738
IMS_37200996,NPI_83661876
IMS_98237689,NPI_68182974
IMS_73989774,NPI_40265039
IMS_24431386,NPI_64077048
IMS_37156684,NPI_45487803
IMS_87418478,NPI_81862785
IMS_11377002,NPI_59341952
IMS_45840593,NPI_72787235
IMS_57518503,NPI_70207156
IMS_71848302,NPI_98138798
IMS_29206277,NPI_60485239
IMS_44932001,NPI_56025155
IMS_26416062,NPI_86790955
IMS_57680796,NPI_57467833
IMS_40300327,NPI_87421224
IMS_76154060,NPI_78377857
IMS_64387197,NPI_39046083
IMS_22348982,NPI_36203118
IMS_26711179,NPI_53070663
IMS_60657420,NPI_76918200
IMS_53137671,NPI_38713595
IMS_85382331,NPI_49139268
IMS_44745805,NPI_52433491
IMS_60592515,NPI_70988877
IMS_55690785,NPI_36603738
IMS_23512257,NPI_43814162
IMS_60522115,NPI_83225979
IMS_43572515,NPI_78267157
IMS_24176371,NPI_58876725
IMS_86826310,NPI_42459860
IMS_30190548,NPI_39300109
IMS_85709604,NPI_51137797
IMS_39800726,NPI_37153152
IMS_29262224,NPI_52529797
IMS_57112854,NPI_66227335
IMS_33175376,NPI_36428898
IMS_40809192,NPI_69994689
IMS_52982256,NPI_67802659
IMS_29277432,NPI_59788795
IMS_18755491,NPI_43503494
IMS_38585671,NPI_54104088
IMS_28657909,NPI_98779843
IMS_57037795,NPI_34114100
IMS_42594232,NPI_31870839
IMS_21699520,NPI_68043828
IMS_48339922,NPI_51736720
IMS_30976789,NPI_93660199
IMS_35663366,NPI_51159796
IMS_29074911,NPI_82551567
IMS_90521304,NPI_39737877
IMS_56147813,NPI_66139621
IMS_35143638,NPI_60941235
IMS_88272355,NPI_33239723
IMS_34074062,NPI_76586858
IMS_91982100,NPI_62474931
IMS_24956600,NPI_90735006
IMS_82433232,NPI_37677259
IMS_46571713,NPI_99199799
IMS_76473725,NPI_75472511
IMS_66422961,NPI_75916746
IMS_68680035,NPI_39201915
IMS_53454911,NPI_63684533
IMS_84598355,NPI_50804060
IMS_44506383,NPI_92983786
IMS_52757748,NPI_52292853
IMS_90317087,NPI_86701428
IMS_59078268,NPI_32883034
IMS_20225003,NPI_63422482
IMS_58702125,NPI_58994142
IMS_56322413,NPI_84868882
IMS_67182680,NPI_31666864
IMS_23012240,NPI_33472993
IMS_33225489,NPI_65408726
IMS_27147735,NPI_35865493
IMS_37185899,NPI_39136858
IMS_36342757,NPI_70576794
IMS_49221537,NPI_44755206
IMS_77848663,NPI_59924620
IMS_31366822,NPI_33414587
IMS_62809028,NPI_78225663
IMS_44801120,NPI_96833207
IMS_19285692,NPI_91389569
IMS_13721875,NPI_46982429
IMS_87898912,NPI_44831082
IMS_17402730,NPI_30090309
IMS_76819344,NPI_52728624
IMS_27025728,NPI_84949928
IMS_98865706,NPI_32063144
IMS_87533552,NPI_91107024
IMS_18694118,NPI_90152003
IMS_59876558,NPI_69376026
IMS_91425737,NPI_83102806
IMS_39287451,NPI_63484691
IMS_68942809,NPI_90054615
IMS_33055229,NPI_45995416
IMS_95432554,NPI_71697126
IMS_14558855,NPI_87364678
IMS_91605037,NPI_80558145
IMS_62115285,NPI_31334532
IMS_40700647,NPI_56027678
IMS_48782389,NPI_95231578
IMS_14437612,NPI_84067042
IMS_47594116,NPI_35264892
IMS_49206201,NPI_42211238
IMS_40555500,NPI_66837448
IMS_31241588,NPI_48647958
IMS_11412029,NPI_69375422
IMS_64448450,NPI_54586081
IMS_99716221,NPI_31073723
IMS_76890816,NPI_31222902
IMS_47338061,NPI_52683145
IMS_62323306,NPI_90361001
IMS_12447394,NPI_46033207
IMS_92068773,NPI_55969908
IMS_23061774,NPI_48476123
IMS_64148411,NPI_71556242
IMS_87179728,NPI_67067970
IMS_11640921,NPI_91346173
IMS_53058614,NPI_99306777
IMS_22566326,NPI_39433380
IMS_36910617,NPI_83848281
IMS_12105645,NPI_65394352
IMS_93509820,NPI_56827995
IMS_43171699,NPI_34329711
IMS_54352174,NPI_76745087
IMS_78176120,NPI_33927650
IMS_64831967,NPI_64840271
IMS_12638224,NPI_78754262
IMS_39775561,NPI_82714608
IMS_66199474,NPI_69848028
IMS_69011057,NPI_61047890
IMS_36943924,NPI_74872936
IMS_96400762,NPI_79678883
IMS_93819952,NPI_90565411
IMS_64715116,NPI_41395469
IMS_35500427,NPI_85601535
IMS_83851493,NPI_48880279
IMS_19234113,NPI_66665899
IMS_27253100,NPI_68008265
IMS_80306276,NPI_49331706
IMS_97243500,NPI_31591046
IMS_65055584,NPI_95717512
IMS_96775174,NPI_46547603
IMS_84317112,NPI_84250120
IMS_38655898,NPI_82812608
IMS_71330648,NPI_41849020
IMS_99507505,NPI_59783768
IMS_88177090,NPI_87149705
IMS_10890299,NPI_42881556
IMS_62550797,NPI_54957002
IMS_37812184,NPI_44981264
IMS_82146823,NPI_36451481
IMS_79520193,NPI_53076042
IMS_50313203,NPI_72835668
IMS_40667631,NPI_37976850
IMS_61462659,NPI_92659756
IMS_17109547,NPI_90114659
IMS_58271598,NPI_52705765
IMS_76287734,NPI_86277931
IMS_81676762,NPI_53362255
IMS_24562434,NPI_58261002
IMS_21105798,NPI_97480252
IMS_85368827,NPI_51748895
IMS_83672268,NPI_51542758
IMS_98527873,NPI_72922524
IMS_36535823,NPI_91574015
IMS_71636764,NPI_51238950
IMS_95470339,NPI_46876676
IMS_74245943,NPI_88570148
IMS_69003095,NPI_42818890
IMS_38606541,NPI_37289127
IMS_15464008,NPI_89199152
IMS_97895644,NPI_85910109
IMS_81439996,NPI_45749923
IMS_79738341,NPI_96121591
IMS_36730714,NPI_76612589
IMS_34718681,NPI_70733215
IMS_83605733,NPI_99228859
IMS_27526682,NPI_97592056
IMS_34098681,NPI_94577412
IMS_82033457,NPI_49788368
IMS_58690192,NPI_46516397
IMS_34598740,NPI_90104446
IMS_46967781,NPI_49229609
IMS_59111072,NPI_56000385
IMS_49977308,NPI_82797143
IMS_56857657,NPI_32247238
IMS_65176183,NPI_75676646
IMS_14826963,NPI_63248949
IMS_73748752,NPI_51308247
IMS_12885586,NPI_97844729
IMS_32489627,NPI_64964552
IMS_74664280,NPI_76369750
IMS_69945598,NPI_64832357
IMS_20088007,NPI_99690735
IMS_94182864,NPI_74127746
IMS_58100564,NPI_46861254
IMS_15706883,NPI_54425886
IMS_70076274,NPI_89965677
IMS_83491645,NPI_78414993
IMS_31599154,NPI_99427464
IMS_52733074,NPI_65288704
IMS_83691521,NPI_84816454
IMS_50198081,NPI_75281617
IMS_80310512,NPI_78849659
IMS_68775692,NPI_63906807
IMS_71765147,NPI_52586119
IMS_51733090,NPI_83742195
IMS_12818687,NPI_46679783
IMS_65652095,NPI_35620079
IMS_33184692,NPI_51224905
IMS_90708405,NPI_78828580
IMS_84413076,NPI_82337975
IMS_60909756,NPI_55883667
IMS_14173866,NPI_85342062
IMS_97455726,NPI_84585261
IMS_66280371,NPI_39148456
IMS_32974967,NPI_62928102
IMS_86204103,NPI_76911765
IMS_82842070,NPI_82855591
IMS_82948771,NPI_50679427
IMS_33848515,NPI_39536830
IMS_62858586,NPI_47138013
IMS_86858991,NPI_41795585
IMS_75229609,NPI_31768734
IMS_15683933,NPI_77931678
IMS_10003766,NPI_52747527
IMS_72358449,NPI_63044153
IMS_10359365,NPI_59604247
IMS_87025889,NPI_53682129
IMS_37497392,NPI_59317017
IMS_78911009,NPI_72020448
IMS_35225336,NPI_73705675
IMS_53925381,NPI_58396449
IMS_71878462,NPI_86347931
IMS_20508570,NPI_66443155
IMS_47853644,NPI_65233611
IMS_18244476,NPI_67716894
IMS_32925554,NPI_59473295
IMS_11631526,NPI_66867297
IMS_32959098,NPI_81785277
IMS_33606413,NPI_58144078
IMS_64870181,NPI_36917472
IMS_18195703,NPI_41656032
IMS_35050618,NPI_75442072
IMS_74977679,NPI_32312952
IMS_72931487,NPI_91895819
IMS_90522392,NPI_34799865
IMS_61970498,NPI_31255493
IMS_78926178,NPI_75176642
IMS_67300693,NPI_93587020
IMS_38639885,NPI_94276042
IMS_49665557,NPI_67219047
IMS_67941657,NPI_52600827
IMS_93498459,NPI_50030184
IMS_67846598,NPI_78959046
IMS_53873214,NPI_68249424
IMS_33077600,NPI_61588283
IMS_85746036,NPI_93576286
IMS_89895333,NPI_79753125
IMS_58489653,NPI_79437960
IMS_43784905,NPI_50016663
IMS_45590928,NPI_49196950
IMS_91806420,NPI_41223039
IMS_36657727,NPI_49902873
IMS_83645208,NPI_51693304
IMS_18716637,NPI_56803067
IMS_28392217,NPI_49095995
IMS_58537070,NPI_58003807
IMS_76750776,NPI_99715737
IMS_84066363,NPI_95533803
IMS_37872013,NPI_58393513
IMS_61425018,NPI_96073548
IMS_42701608,NPI_41241608
IMS_96347328,NPI_88894816
IMS_48924916,NPI_62472058
IMS_26583586,NPI_93128509
IMS_48303736,NPI_45677923
IMS_18670517,NPI_31187120
IMS_25763108,NPI_68630172
IMS_13536863,NPI_96107871
IMS_34447847,NPI_30130219
IMS_89869603,NPI_83915604
IMS_19327427,NPI_43092453
IMS_26718756,NPI_79268299
IMS_10355398,NPI_64654928
IMS_25137121,NPI_40593075
IMS_36784435,NPI_90870992
IMS_24730367,NPI_46824316
IMS_30207644,NPI_83655743
IMS_77079461,NPI_89973722
IMS_36114639,NPI_30022310
IMS_97282374,NPI_86949042
IMS_77839282,NPI_49474165
IMS_65863889,NPI_97562029
IMS_69866977,NPI_97341596
IMS_65668745,NPI_74073194
IMS_32274006,NPI_88164935
IMS_62872242,NPI_32541974
IMS_51390406,NPI_38541341
IMS_48561852,NPI_59755204
IMS_46912408,NPI_36868507
IMS_68554765,NPI_45037896
IMS_10106248,NPI_75836280
IMS_25348504,NPI_32836529
IMS_51189384,NPI_87824656
IMS_18306432,NPI_40978867
IMS_99937993,NPI_85603260
IMS_74109234,NPI_38774779
IMS_78276738,NPI_70110640
IMS_72552911,NPI_73933856
IMS_49154444,NPI_88819765
IMS_28016386,NPI_39727041
IMS_58105500,NPI_43114717
IMS_39260080,NPI_66835530
IMS_65555816,NPI_59078314
IMS_51342316,NPI_72291615
IMS_63243273,NPI_40299241
IMS_12583778,NPI_96720002
IMS_59860456,NPI_50447589
IMS_45216756,NPI_87434410
IMS_59622423,NPI_61493721
IMS_72071015,NPI_96777006
IMS_92111614,NPI_45311250
IMS_33469958,NPI_55311957
IMS_49626016,NPI_89624689
IMS_95665784,NPI_53420264
IMS_34819003,NPI_90276885
IMS_32489374,NPI_83254835
IMS_56475557,NPI_77834284
IMS_57422678,NPI_94262044
IMS_19920955,NPI_67987299
IMS_11227326,NPI_63943223
IMS_64031116,NPI_34180333
IMS_45304544,NPI_70731576
IMS_85310885,NPI_96168168
IMS_91269191,NPI_62919640
IMS_43672906,NPI_67153290
IMS_76602331,NPI_33129309
IMS_84282267,NPI_79490160
IMS_79109236,NPI_36984268
IMS_41563449,NPI_95811731
IMS_60342278,NPI_69874458
IMS_66746279,NPI_43394720
IMS_62363393,NPI_47545835
IMS_65665389,NPI_88685917
IMS_41805452,NPI_83161590
IMS_83695951,NPI_61143689
IMS_19276131,NPI_37944948
IMS_60073049,NPI_62744153
IMS_52520179,NPI_34161490
IMS_62664039,NPI_55042259
IMS_35880063,NPI_72095563
IMS_74542105,NPI_63537336
IMS_47104592,NPI_67535564
IMS_32827975,NPI_86002074
IMS_15647337,NPI_85020494
IMS_87117267,NPI_83387394
IMS_65684252,NPI_35183554
IMS_83689047,NPI_50539085
IMS_94064733,NPI_65578637
IMS_38424513,NPI_74396748
IMS_26901255,NPI_50621353
IMS_87394388,NPI_83059390
IMS_16892829,NPI_64708062
IMS_34030591,NPI_76808686
IMS_90405381,NPI_38140303
IMS_45011397,NPI_64470323
IMS_84734750,NPI_52947980
IMS_32729940,NPI_74746323
IMS_65220409,NPI_91385794
IMS_45582122,NPI_43588716
IMS_76686314,NPI_53771578
IMS_22869324,NPI_63034868
IMS_78601341,NPI_41069302
IMS_66073634,NPI_72522701
IMS_25651216,NPI_51234356
IMS_24112404,NPI_82344434
IMS_43067017,NPI_83120654
IMS_73133173,NPI_85041910
IMS_61985273,NPI_51596285
IMS_26431282,NPI_69453835
IMS_84172428,NPI_62251953
IMS_71378366,NPI_33662100
IMS_84269248,NPI_43646073
IMS_62690872,NPI_82020523
IMS_55556580,NPI_48765053
IMS_84187419,NPI_31115834
IMS_19258093,NPI_84417590
IMS_10817333,NPI_55891004
IMS_32462514,NPI_51385400
IMS_74528070,NPI_41428828
IMS_11192220,NPI_54459011
IMS_31721244,NPI_66534127
IMS_61131509,NPI_81887813
IMS_67448949,NPI_89681266
IMS_70104595,NPI_32482318
IMS_77409762,NPI_69306733
IMS_47884235,NPI_93472404
IMS_39889709,NPI_71735572
IMS_35749166,NPI_68596131
IMS_98541649,NPI_42717117
IMS_64830450,NPI_48181844
IMS_76497328,NPI_49326435
IMS_51537335,NPI_82595427
IMS_43134481,NPI_38815273
IMS_57770707,NPI_66520651
IMS_71233485,NPI_86229047
IMS_31448270,NPI_55398535
IMS_45514040,NPI_31210658
IMS_83928219,NPI_53207023
IMS_85394938,NPI_56190750
IMS_12630691,NPI_79081485
IMS_67060155,NPI_64053890
IMS_39142574,NPI_80386748
IMS_64708213,NPI_94128881
IMS_56522647,NPI_81154929
IMS_41437039,NPI_41354027
IMS_92889113,NPI_44336020
IMS_36879094,NPI_88003269
IMS_95734297,NPI_77955467
IMS_97181720,NPI_31939576
IMS_50367517,NPI_93483172
IMS_31539918,NPI_65872031
IMS_44192141,NPI_49748388
IMS_39994227,NPI_77329265
IMS_41400601,NPI_41256780
IMS_80852165,NPI_31973170
IMS_56088217,NPI_34006767
IMS_81470717,NPI_81469460
IMS_60643427,NPI_41825005
IMS_18031293,NPI_46475989
IMS_11856780,NPI_83493626
IMS_99144604,NPI_99951928
IMS_96821886,NPI_77952391
IMS_89961503,NPI_47871903
IMS_53742062,NPI_30757268
IMS_83987180,NPI_99604460
IMS_97622743,NPI_47574259
IMS_91199488,NPI_54793280
IMS_12835231,NPI_39142412
IMS_85927436,NPI_65498913
IMS_35905129,NPI_99882262
IMS_30767094,NPI_72875464
IMS_77756259,NPI_71446802
IMS_53412253,NPI_40501335
IMS_28503870,NPI_39517410
IMS_46405645,NPI_68853150
IMS_21924392,NPI_97031561
IMS_85124583,NPI_77367760
IMS_35149781,NPI_63632653
IMS_71385518,NPI_67810158
IMS_98918388,NPI_79455169
IMS_18685888,NPI_53343081
IMS_25749121,NPI_47497952
IMS_93532848,NPI_64851481
IMS_77725018,NPI_59232623
IMS_88614565,NPI_88005509
IMS_71711392,NPI_37012612
IMS_41298375,NPI_51451355
IMS_36542239,NPI_33048544
IMS_28944935,NPI_97122335
IMS_95662635,NPI_53763860
IMS_57061790,NPI_51253376
IMS_61664928,NPI_78449854
IMS_85780159,NPI_72127778
IMS_67822578,NPI_98133593
IMS_34959113,NPI_50977269
IMS_74340103,NPI_46409972
IMS_34034703,NPI_45045903
IMS_98764491,NPI_68068714
IMS_80848905,NPI_59421095
IMS_34150012,NPI_30353922
IMS_55085151,NPI_75605781
IMS_92624699,NPI_41984552
IMS_73324238,NPI_35232730
IMS_49622458,NPI_75956475
IMS_73192554,NPI_54409550
IMS_49204888,NPI_31456723
IMS_21980928,NPI_81654892
IMS_48572223,NPI_85780179
IMS_83299421,NPI_98605305
IMS_14752663,NPI_79980180
IMS_11945025,NPI_32097419
IMS_96658554,NPI_59678438
IMS_33577217,NPI_57299825
IMS_32895623,NPI_49840662
IMS_91910947,NPI_85314459
IMS_66436713,NPI_96128525
IMS_59878496,NPI_66537136
IMS_28030672,NPI_39429409
IMS_91270677,NPI_89486119
IMS_16501017,NPI_71929666
IMS_45968936,NPI_92366387
IMS_11751074,NPI_34010281
IMS_43314311,NPI_70863725
IMS_81243067,NPI_83236192
IMS_81369298,NPI_48527624
IMS_73145272,NPI_77903285
IMS_78829757,NPI_55721217
IMS_26955540,NPI_64595792
IMS_50477901,NPI_48565574
IMS_77386377,NPI_58415978
IMS_72772982,NPI_32750830
IMS_88687872,NPI_62115412
IMS_55720907,NPI_78595553
IMS_78550617,NPI_97862581
IMS_88135724,NPI_52681194
IMS_31651446,NPI_84692865
IMS_18921187,NPI_56583938
IMS_69338382,NPI_97060061
IMS_92861709,NPI_35946621
IMS_29475937,NPI_93231834
IMS_63634652,NPI_43859202
IMS_94602187,NPI_53205681
IMS_80362538,NPI_91722327
IMS_30104447,NPI_76686398
IMS_74174680,NPI_52306894
IMS_39617088,NPI_33239803
IMS_87112799,NPI_71979114
IMS_78150915,NPI_63317509
IMS_40701839,NPI_32082205
IMS_63783982,NPI_73177417
IMS_57355706,NPI_92578633
IMS_67524759,NPI_86156633
IMS_51029265,NPI_82401197
IMS_57078082,NPI_39048094
IMS_83208358,NPI_76709529
IMS_31944110,NPI_62861659
IMS_80264758,NPI_93152668
IMS_52087482,NPI_40853788
IMS_39965143,NPI_56085880
IMS_64350680,NPI_55246955
IMS_99882313,NPI_83876445
IMS_99388828,NPI_64174653
IMS_23249398,NPI_65098742
IMS_23558194,NPI_72337305
IMS_92140788,NPI_60457658
IMS_42118869,NPI_40772017
IMS_95311999,NPI_77918094
IMS_55127861,NPI_99813514
IMS_34347234,NPI_76228786
IMS_28077327,NPI_97904686
IMS_34882878,NPI_43267694
IMS_73162660,NPI_52833608
IMS_98720715,NPI_38225299
IMS_17541741,NPI_63059421
IMS_93998745,NPI_70712210
IMS_29418879,NPI_96837574
IMS_44392852,NPI_44127506
IMS_58973686,NPI_69972504
IMS_68586474,NPI_71337159
IMS_77971870,NPI_44832497
IMS_88223077,NPI_66966102
IMS_37968098,NPI_88088259
IMS_98789463,NPI_89822419
IMS_32263173,NPI_31509724
IMS_57993922,NPI_99588975
IMS_87818182,NPI_55320038
IMS_96693960,NPI_88036666
IMS_38002441,NPI_51824066
IMS_23064524,NPI_75974892
IMS_33407111,NPI_92231674
IMS_25118245,NPI_42228895
IMS_59699303,NPI_68741727
IMS_64594305,NPI_60588801
IMS_50660291,NPI_43376362
IMS_52905708,NPI_46763696
IMS_15441533,NPI_37828802
IMS_84133203,NPI_41559843
IMS_14368889,NPI_75087112
IMS_63808450,NPI_66259206
IMS_45192648,NPI_71307339
IMS_35209896,NPI_59162801
IMS_46774339,NPI_66706512
IMS_64402419,NPI_83655637
IMS_29849526,NPI_59117230
IMS_36373351,NPI_77890802
IMS_37984744,NPI_40865117
IMS_13582628,NPI_80937602
IMS_72340487,NPI_56889680
IMS_51463046,NPI_81550130
IMS_90332820,NPI_77623338
IMS_16490679,NPI_60923515
IMS_88878980,NPI_60583195
IMS_26687442,NPI_91164674
IMS_13860245,NPI_53903149
IMS_85456412,NPI_89587882
IMS_60593199,NPI_95421870
IMS_97272135,NPI_33414086
IMS_55852455,NPI_76622860
IMS_18097102,NPI_88881048
IMS_45157776,NPI_97967197
IMS_13012331,NPI_56629200
IMS_99167287,NPI_34979670
IMS_35957292,NPI_43641971
IMS_94473555,NPI_99339834
IMS_16608997,NPI_66968590
IMS_40578971,NPI_62631209
IMS_62500952,NPI_53075808
IMS_85182822,NPI_44483624
IMS_17906152,NPI_84382540
IMS_49817478,NPI_84628736
IMS_76377587,NPI_82244077
IMS_30390885,NPI_82457489
IMS_50193206,NPI_50823606
IMS_40081989,NPI_38578383
IMS_56852638,NPI_55664893
IMS_57423753,NPI_71490876
IMS_61272071,NPI_30407551
IMS_59261792,NPI_34041682
IMS_20304583,NPI_90941853
IMS_13165683,NPI_97799223
IMS_49978550,NPI_48205158
IMS_74816794,NPI_79911832
IMS_30540039,NPI_72486573
IMS_98304616,NPI_39783229
IMS_99935977,NPI_40063618
IMS_61483549,NPI_91628452
IMS_43943363,NPI_69489276
IMS_21589716,NPI_64956243
IMS_48285372,NPI_45498079
IMS_19868967,NPI_69525089
IMS_93564079,NPI_44773224
IMS_92291615,NPI_85101463
IMS_14208239,NPI_44489959
IMS_76624731,NPI_53235826
IMS_14833704,NPI_64869191
IMS_42835548,NPI_73013141
IMS_30846174,NPI_80827312
IMS_73495950,NPI_43813046
IMS_66956874,NPI_82762543
IMS_74585253,NPI_43955666
IMS_30468238,NPI_75789756
IMS_42538903,NPI_78802563
IMS_47336338,NPI_87157224
IMS_25599903,NPI_93751390
IMS_91990523,NPI_57560689
IMS_79067438,NPI_75828746
IMS_91304061,NPI_84640167
IMS_25241532,NPI_89338446
IMS_26058821,NPI_50186856
IMS_73666408,NPI_90028145
IMS_89422475,NPI_84880759
IMS_32381538,NPI_93854626
IMS_70481264,NPI_64611967
IMS_66048179,NPI_49378386
IMS_42261130,NPI_97502757
IMS_95921833,NPI_53062648
IMS_11520091,NPI_79736969
IMS_49476682,NPI_35115155
IMS_11504922,NPI_75517118
IMS_16148016,NPI_93994207
IMS_98143142,NPI_67916596
IMS_40077299,NPI_67887414
IMS_67707746,NPI_84780235
IMS_39167378,NPI_82374609
IMS_65785815,NPI_41804972
IMS_75625958,NPI_71684979
IMS_67817726,NPI_99004441
IMS_54582002,NPI_40435034
IMS_44074145,NPI_64703348
IMS_83082771,NPI_32365384
IMS_38448519,NPI_58600459
IMS_52712233,NPI_81177640
IMS_62669979,NPI_59992168
IMS_54527690,NPI_81389876
IMS_76210733,NPI_99324056
IMS_84257598,NPI_40335539
IMS_52529640,NPI_38906801
IMS_64656485,NPI_88308168
IMS_70169091,NPI_96712563
IMS_68814815,NPI_85415660
IMS_66935552,NPI_42066729
IMS_88875858,NPI_51263832
IMS_93175793,NPI_56752467
IMS_31470102,NPI_64200510
IMS_61749527,NPI_63614028
IMS_26181899,NPI_88618089
IMS_43218998,NPI_82116427
IMS_20571163,NPI_98906717
IMS_53800995,NPI_87375762
IMS_28398004,NPI_50356183
IMS_44758378,NPI_65395438
IMS_58297221,NPI_58661342
IMS_45531673,NPI_51625218
IMS_88138433,NPI_68267319
IMS_79402857,NPI_94836003
IMS_33960080,NPI_30355233
IMS_33471468,NPI_82498388
IMS_38041991,NPI_34614631
IMS_99004438,NPI_45145385
IMS_47158166,NPI_70830446
IMS_81133635,NPI_50442437
IMS_41801215,NPI_43664594
IMS_10498247,NPI_51122324
IMS_35698501,NPI_88237880
IMS_54919954,NPI_75156013
IMS_59184967,NPI_56565679
IMS_40865921,NPI_68500831
IMS_97995764,NPI_96632451
IMS_75066026,NPI_42969783
IMS_27134234,NPI_49193632
IMS_88815203,NPI_72617465
IMS_67761174,NPI_87873510
IMS_66693635,NPI_59375437
IMS_28915501,NPI_71520517
IMS_24778823,NPI_70067405
IMS_90409686,NPI_58370216
IMS_79996292,NPI_78953524
IMS_23310729,NPI_75697154
IMS_50370250,NPI_36595828
IMS_22535198,NPI_67570938
IMS_47898432,NPI_84326478
IMS_40260175,NPI_82681923
IMS_30950146,NPI_35241342
IMS_42712973,NPI_66302200
IMS_43477907,NPI_36497968
IMS_78863247,NPI_79564699
IMS_48492124,NPI_91384536
IMS_54700471,NPI_77462948
IMS_45345196,NPI_35230902
IMS_68616499,NPI_94378729
IMS_55323100,NPI_84657486
IMS_25753595,NPI_89733521
IMS_57093820,NPI_58283832
IMS_21381070,NPI_63072114
IMS_51586951,NPI_42939006
IMS_46588374,NPI_98907512
IMS_23452360,NPI_71538967
IMS_19749196,NPI_98030636
IMS_78732967,NPI_84448363
IMS_33996904,NPI_33815385
IMS_30478623,NPI_91805496
IMS_78222800,NPI_80407817
IMS_81734600,NPI_72122153
IMS_61898228,NPI_30286932
IMS_15997433,NPI_36269950
IMS_75543888,NPI_50042408
IMS_97981155,NPI_90550241
IMS_43968713,NPI_98310649
IMS_23820324,NPI_32941321
IMS_65252245,NPI_95741648
IMS_57242850,NPI_41052920
IMS_88565012,NPI_76936776
IMS_94909884,NPI_88414480
IMS_85076827,NPI_42225875
IMS_50136189,NPI_61348400
IMS_46153018,NPI_87457069
IMS_58386882,NPI_49876177
IMS_91753927,NPI_60330850
IMS_81898365,NPI_42911561
IMS_27679458,NPI_95414573
IMS_93482378,NPI_98706823
IMS_14357009,NPI_42249986
IMS_31081398,NPI_77682804
IMS_63279260,NPI_59221454
IMS_82375946,NPI_73275427
IMS_24196846,NPI_98125616
IMS_17118956,NPI_79383845
IMS_36523986,NPI_52084340
IMS_22093454,NPI_35865251
IMS_10523644,NPI_66275844
IMS_34172457,NPI_62566660
IMS_51305120,NPI_77420387
IMS_90826844,NPI_60309832
IMS_92098934,NPI_75176512
IMS_87222657,NPI_74182995
IMS_11101352,NPI_43083203
IMS_23178183,NPI_88959579
IMS_52947708,NPI_97652780
IMS_45134016,NPI_38746744
IMS_84843826,NPI_51656003
IMS_96767741,NPI_60657272
IMS_69948294,NPI_38258770
IMS_51212429,NPI_88142410
IMS_88901430,NPI_34678701
IMS_10514076,NPI_54732311
IMS_47528863,NPI_72660257
IMS_87529613,NPI_72564738
IMS_38479887,NPI_90756880
IMS_69809523,NPI_97915345
IMS_76042630,NPI_40112150
IMS_12253622,NPI_83164116
IMS_69777490,NPI_99682204
IMS_18783398,NPI_85934684
IMS_74924167,NPI_31767593
IMS_27589003,NPI_39976756
IMS_76022668,NPI_60075930
IMS_72462340,NPI_54159774
IMS_35614224,NPI_51583410
IMS_15432663,NPI_63993465
IMS_82053471,NPI_41163968
IMS_16963892,NPI_96684438
IMS_18812362,NPI_61581570
IMS_50118662,NPI_52704836
IMS_16037013,NPI_50066369
IMS_91327730,NPI_90949476
IMS_80278685,NPI_39089024
IMS_89293884,NPI_56393470
IMS_32660828,NPI_77114877
IMS_95264776,NPI_34999819
IMS_13755177,NPI_87234017
IMS_51935402,NPI_88462414
IMS_92235865,NPI_90064398
IMS_52892852,NPI_66649341
IMS_98034561,NPI_39085135
IMS_23313421,NPI_87579718
IMS_20512486,NPI_57194975
IMS_94587300,NPI_54977275
IMS_71230421,NPI_69162663
IMS_75997251,NPI_86396636
IMS_34735734,NPI_50550606
IMS_38114912,NPI_38979099
IMS_27201687,NPI_76005523
IMS_66353749,NPI_35121923
IMS_73792164,NPI_72045614
IMS_88722270,NPI_37255980
IMS_24269845,NPI_91952749
IMS_70599347,NPI_76115941
IMS_56622551,NPI_82992272
IMS_74312585,NPI_94999990
IMS_47824060,NPI_44980704
IMS_83961050,NPI_93531740
IMS_67096727,NPI_88746834
IMS_88775851,NPI_34903126
IMS_60423352,NPI_45422714
IMS_48216649,NPI_44188182
IMS_95350362,NPI_31769322
IMS_99713828,NPI_46086322
IMS_38415336,NPI_99650880
IMS_85669106,NPI_69988695
IMS_75859775,NPI_64743185
IMS_51306957,NPI_38969508
IMS_88208877,NPI_90699691
IMS_84630458,NPI_96753774
IMS_91105103,NPI_63227554
IMS_54669147,NPI_88338988
IMS_56779163,NPI_56152602
IMS_79283104,NPI_69861406
IMS_17085019,NPI_42632287
IMS_71855537,NPI_52835508
IMS_60577447,NPI_39998293
IMS_12184729,NPI_93050726
IMS_44130233,NPI_78622313
IMS_43558876,NPI_94834543
IMS_76081296,NPI_98856317
IMS_85135562,NPI_54313569
IMS_74863898,NPI_96167506
IMS_33668167,NPI_59628614
